County,D0,D1,D2,D3,D4,FIPS,MapDate,MapYear,None,State,StatisticFormatID,ValidEnd,ValidStart
"Shasta County","46.84","28.92",0,0,0,6089,20180911,2018,"24.24",CA,2,"9/17/18","9/11/18"
"Shasta County","44.19","28.92",0,0,0,6089,20180904,2018,"26.89",CA,2,"9/10/18","9/4/18"
"Shasta County","44.19","28.92",0,0,0,6089,20180828,2018,"26.89",CA,2,"9/3/18","8/28/18"
"Shasta County","44.19","28.92",0,0,0,6089,20180821,2018,"26.89",CA,2,"8/27/18","8/21/18"
"Shasta County","43.73","28.92",0,0,0,6089,20180814,2018,"27.35",CA,2,"8/20/18","8/14/18"
"Shasta County","43.73","28.92",0,0,0,6089,20180807,2018,"27.35",CA,2,"8/13/18","8/7/18"
"Shasta County","43.73","28.92",0,0,0,6089,20180731,2018,"27.35",CA,2,"8/6/18","7/31/18"
"Shasta County","44.06","28.61",0,0,0,6089,20180724,2018,"27.33",CA,2,"7/30/18","7/24/18"
"Shasta County","44.06","28.61",0,0,0,6089,20180717,2018,"27.33",CA,2,"7/23/18","7/17/18"
"Shasta County","44.06","28.61",0,0,0,6089,20180710,2018,"27.33",CA,2,"7/16/18","7/10/18"
"Shasta County","44.06","28.61",0,0,0,6089,20180703,2018,"27.33",CA,2,"7/9/18","7/3/18"
"Shasta County","43.37","28.61",0,0,0,6089,20180626,2018,"28.02",CA,2,"7/2/18","6/26/18"
"Shasta County","43.91",0,0,0,0,6089,20180619,2018,"56.09",CA,2,"6/25/18","6/19/18"
"Shasta County","44.19",0,0,0,0,6089,20180612,2018,"55.81",CA,2,"6/18/18","6/12/18"
"Shasta County","44.19",0,0,0,0,6089,20180605,2018,"55.81",CA,2,"6/11/18","6/5/18"
"Shasta County","44.19",0,0,0,0,6089,20180529,2018,"55.81",CA,2,"6/4/18","5/29/18"
"Shasta County","44.19",0,0,0,0,6089,20180522,2018,"55.81",CA,2,"5/28/18","5/22/18"
"Shasta County","44.08",0,0,0,0,6089,20180515,2018,"55.92",CA,2,"5/21/18","5/15/18"
"Shasta County","43.25",0,0,0,0,6089,20180508,2018,"56.75",CA,2,"5/14/18","5/8/18"
"Shasta County","42.5",0,0,0,0,6089,20180501,2018,"57.5",CA,2,"5/7/18","5/1/18"
"Shasta County","42.5",0,0,0,0,6089,20180424,2018,"57.5",CA,2,"4/30/18","4/24/18"
"Shasta County","42.5",0,0,0,0,6089,20180417,2018,"57.5",CA,2,"4/23/18","4/17/18"
"Shasta County","42.5",0,0,0,0,6089,20180410,2018,"57.5",CA,2,"4/16/18","4/10/18"
"Shasta County","67.48",0,0,0,0,6089,20180403,2018,"32.52",CA,2,"4/9/18","4/3/18"
"Shasta County","67.48",0,0,0,0,6089,20180327,2018,"32.52",CA,2,"4/2/18","3/27/18"
"Shasta County","97.59",0,0,0,0,6089,20180320,2018,"2.41",CA,2,"3/26/18","3/20/18"
"Shasta County","97.59",0,0,0,0,6089,20180313,2018,"2.41",CA,2,"3/19/18","3/13/18"
"Shasta County","97.59",0,0,0,0,6089,20180306,2018,"2.41",CA,2,"3/12/18","3/6/18"
"Shasta County","97.59",0,0,0,0,6089,20180227,2018,"2.41",CA,2,"3/5/18","2/27/18"
"Shasta County","97.69",0,0,0,0,6089,20180220,2018,"2.31",CA,2,"2/26/18","2/20/18"
"Shasta County","48.52",0,0,0,0,6089,20180213,2018,"51.48",CA,2,"2/19/18","2/13/18"
"Shasta County","49.17",0,0,0,0,6089,20180206,2018,"50.83",CA,2,"2/12/18","2/6/18"
"Shasta County","3.31",0,0,0,0,6089,20180130,2018,"96.69",CA,2,"2/5/18","1/30/18"
"Shasta County",0,0,0,0,0,6089,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"Shasta County",0,0,0,0,0,6089,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"Shasta County",0,0,0,0,0,6089,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"Shasta County",0,0,0,0,0,6089,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Shasta County",0,0,0,0,0,6089,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Sierra County","6.85","93.15",0,0,0,6091,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Sierra County","6.85","93.15",0,0,0,6091,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Sierra County","6.85","93.15",0,0,0,6091,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Sierra County","6.85","93.15",0,0,0,6091,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Sierra County",0,100,0,0,0,6091,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Sierra County",0,100,0,0,0,6091,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Sierra County",100,0,0,0,0,6091,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Sierra County",100,0,0,0,0,6091,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Sierra County","14.03",0,0,0,0,6091,20181030,2018,"85.97",CA,2,"11/5/18","10/30/18"
"Sierra County","14.03",0,0,0,0,6091,20181023,2018,"85.97",CA,2,"10/29/18","10/23/18"
"Sierra County","14.03",0,0,0,0,6091,20181016,2018,"85.97",CA,2,"10/22/18","10/16/18"
"Sierra County","14.03",0,0,0,0,6091,20181009,2018,"85.97",CA,2,"10/15/18","10/9/18"
"Sierra County","14.03",0,0,0,0,6091,20181002,2018,"85.97",CA,2,"10/8/18","10/2/18"
"Sierra County","14.03",0,0,0,0,6091,20180925,2018,"85.97",CA,2,"10/1/18","9/25/18"
"Sierra County","14.03",0,0,0,0,6091,20180918,2018,"85.97",CA,2,"9/24/18","9/18/18"
"Sierra County","14.03",0,0,0,0,6091,20180911,2018,"85.97",CA,2,"9/17/18","9/11/18"
"Sierra County","14.03",0,0,0,0,6091,20180904,2018,"85.97",CA,2,"9/10/18","9/4/18"
"Sierra County","14.03",0,0,0,0,6091,20180828,2018,"85.97",CA,2,"9/3/18","8/28/18"
"Sierra County","14.03",0,0,0,0,6091,20180821,2018,"85.97",CA,2,"8/27/18","8/21/18"
"Sierra County","13.46",0,0,0,0,6091,20180814,2018,"86.54",CA,2,"8/20/18","8/14/18"
"Sierra County","13.46",0,0,0,0,6091,20180807,2018,"86.54",CA,2,"8/13/18","8/7/18"
"Sierra County","13.46",0,0,0,0,6091,20180731,2018,"86.54",CA,2,"8/6/18","7/31/18"
"Sierra County","13.18",0,0,0,0,6091,20180724,2018,"86.82",CA,2,"7/30/18","7/24/18"
"Sierra County","13.18",0,0,0,0,6091,20180717,2018,"86.82",CA,2,"7/23/18","7/17/18"
"Sierra County","13.18",0,0,0,0,6091,20180710,2018,"86.82",CA,2,"7/16/18","7/10/18"
"Sierra County","13.18",0,0,0,0,6091,20180703,2018,"86.82",CA,2,"7/9/18","7/3/18"
"Sierra County","12.33",0,0,0,0,6091,20180626,2018,"87.67",CA,2,"7/2/18","6/26/18"
"Sierra County",0,0,0,0,0,6091,20180619,2018,100,CA,2,"6/25/18","6/19/18"
"Sierra County",0,0,0,0,0,6091,20180612,2018,100,CA,2,"6/18/18","6/12/18"
"Sierra County",0,0,0,0,0,6091,20180605,2018,100,CA,2,"6/11/18","6/5/18"
"Sierra County",0,0,0,0,0,6091,20180529,2018,100,CA,2,"6/4/18","5/29/18"
"Sierra County",0,0,0,0,0,6091,20180522,2018,100,CA,2,"5/28/18","5/22/18"
"Sierra County",0,0,0,0,0,6091,20180515,2018,100,CA,2,"5/21/18","5/15/18"
"Sierra County",0,0,0,0,0,6091,20180508,2018,100,CA,2,"5/14/18","5/8/18"
"Sierra County",0,0,0,0,0,6091,20180501,2018,100,CA,2,"5/7/18","5/1/18"
"Sierra County",0,0,0,0,0,6091,20180424,2018,100,CA,2,"4/30/18","4/24/18"
"Sierra County",0,0,0,0,0,6091,20180417,2018,100,CA,2,"4/23/18","4/17/18"
"Sierra County",0,0,0,0,0,6091,20180410,2018,100,CA,2,"4/16/18","4/10/18"
"Sierra County",0,0,0,0,0,6091,20180403,2018,100,CA,2,"4/9/18","4/3/18"
"Sierra County",0,0,0,0,0,6091,20180327,2018,100,CA,2,"4/2/18","3/27/18"
"Sierra County",100,0,0,0,0,6091,20180320,2018,0,CA,2,"3/26/18","3/20/18"
"Sierra County",100,0,0,0,0,6091,20180313,2018,0,CA,2,"3/19/18","3/13/18"
"Sierra County",100,0,0,0,0,6091,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Sierra County",100,0,0,0,0,6091,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Sierra County",100,0,0,0,0,6091,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Sierra County","86.35",0,0,0,0,6091,20180213,2018,"13.65",CA,2,"2/19/18","2/13/18"
"Sierra County","87.11",0,0,0,0,6091,20180206,2018,"12.89",CA,2,"2/12/18","2/6/18"
"Sierra County","88.12",0,0,0,0,6091,20180130,2018,"11.88",CA,2,"2/5/18","1/30/18"
"Sierra County",0,0,0,0,0,6091,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"Sierra County",0,0,0,0,0,6091,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"Sierra County",0,0,0,0,0,6091,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"Sierra County",0,0,0,0,0,6091,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Sierra County",0,0,0,0,0,6091,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Siskiyou County","0.33","31.44","50.58","17.65",0,6093,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Siskiyou County","0.33","26.78","55.24","17.65",0,6093,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Siskiyou County","0.33","26.78","55.24","17.65",0,6093,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Siskiyou County","0.33","26.78","55.24","17.65",0,6093,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Siskiyou County","0.39","26.72","55.24","17.65",0,6093,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Siskiyou County","0.39","26.72","55.24","17.65",0,6093,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Siskiyou County","12.14","14.97","55.24","17.65",0,6093,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Siskiyou County","12.14","14.97","55.24","17.65",0,6093,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Siskiyou County","21.9","34.39","43.24",0,0,6093,20181030,2018,"0.46",CA,2,"11/5/18","10/30/18"
"Siskiyou County","21.9","34.39","43.24",0,0,6093,20181023,2018,"0.46",CA,2,"10/29/18","10/23/18"
"Siskiyou County","21.9","34.39","43.24",0,0,6093,20181016,2018,"0.46",CA,2,"10/22/18","10/16/18"
"Siskiyou County","21.9","34.39","43.24",0,0,6093,20181009,2018,"0.46",CA,2,"10/15/18","10/9/18"
"Siskiyou County","21.9","34.66","42.98",0,0,6093,20181002,2018,"0.46",CA,2,"10/8/18","10/2/18"
"Siskiyou County","21.9","34.66","42.98",0,0,6093,20180925,2018,"0.46",CA,2,"10/1/18","9/25/18"
"Siskiyou County","21.9","34.66","42.98",0,0,6093,20180918,2018,"0.46",CA,2,"9/24/18","9/18/18"
"Siskiyou County","21.9","34.66","42.98",0,0,6093,20180911,2018,"0.46",CA,2,"9/17/18","9/11/18"
"Siskiyou County","22.55","28.68","40.35",0,0,6093,20180904,2018,"8.42",CA,2,"9/10/18","9/4/18"
"Siskiyou County","22.55","67.84","1.19",0,0,6093,20180828,2018,"8.42",CA,2,"9/3/18","8/28/18"
"Siskiyou County","24.67","66.92",0,0,0,6093,20180821,2018,"8.42",CA,2,"8/27/18","8/21/18"
"Siskiyou County","24.55","66.92",0,0,0,6093,20180814,2018,"8.53",CA,2,"8/20/18","8/14/18"
"Siskiyou County","44.69","46.78",0,0,0,6093,20180807,2018,"8.53",CA,2,"8/13/18","8/7/18"
"Siskiyou County","48.56","42.9",0,0,0,6093,20180731,2018,"8.53",CA,2,"8/6/18","7/31/18"
"Siskiyou County","49.62","41.83",0,0,0,6093,20180724,2018,"8.55",CA,2,"7/30/18","7/24/18"
"Siskiyou County","45.46","34.51",0,0,0,6093,20180717,2018,"20.04",CA,2,"7/23/18","7/17/18"
"Siskiyou County","45.46","34.51",0,0,0,6093,20180710,2018,"20.04",CA,2,"7/16/18","7/10/18"
"Siskiyou County","45.46","34.51",0,0,0,6093,20180703,2018,"20.04",CA,2,"7/9/18","7/3/18"
"Siskiyou County","45.13","34.51",0,0,0,6093,20180626,2018,"20.37",CA,2,"7/2/18","6/26/18"
"Siskiyou County","66.64",0,0,0,0,6093,20180619,2018,"33.36",CA,2,"6/25/18","6/19/18"
"Siskiyou County","66.71",0,0,0,0,6093,20180612,2018,"33.29",CA,2,"6/18/18","6/12/18"
"Siskiyou County","66.71",0,0,0,0,6093,20180605,2018,"33.29",CA,2,"6/11/18","6/5/18"
"Siskiyou County","64.53",0,0,0,0,6093,20180529,2018,"35.47",CA,2,"6/4/18","5/29/18"
"Siskiyou County","64.53",0,0,0,0,6093,20180522,2018,"35.47",CA,2,"5/28/18","5/22/18"
"Siskiyou County","64.3",0,0,0,0,6093,20180515,2018,"35.7",CA,2,"5/21/18","5/15/18"
"Siskiyou County","61.15",0,0,0,0,6093,20180508,2018,"38.85",CA,2,"5/14/18","5/8/18"
"Siskiyou County","62.65",0,0,0,0,6093,20180501,2018,"37.35",CA,2,"5/7/18","5/1/18"
"Siskiyou County","62.65",0,0,0,0,6093,20180424,2018,"37.35",CA,2,"4/30/18","4/24/18"
"Siskiyou County","62.65",0,0,0,0,6093,20180417,2018,"37.35",CA,2,"4/23/18","4/17/18"
"Siskiyou County","69.21",0,0,0,0,6093,20180410,2018,"30.79",CA,2,"4/16/18","4/10/18"
"Siskiyou County","85.06",0,0,0,0,6093,20180403,2018,"14.94",CA,2,"4/9/18","4/3/18"
"Siskiyou County","85.06",0,0,0,0,6093,20180327,2018,"14.94",CA,2,"4/2/18","3/27/18"
"Siskiyou County","89.23",0,0,0,0,6093,20180320,2018,"10.77",CA,2,"3/26/18","3/20/18"
"Siskiyou County","89.23",0,0,0,0,6093,20180313,2018,"10.77",CA,2,"3/19/18","3/13/18"
"Siskiyou County","89.23",0,0,0,0,6093,20180306,2018,"10.77",CA,2,"3/12/18","3/6/18"
"Siskiyou County","89.23",0,0,0,0,6093,20180227,2018,"10.77",CA,2,"3/5/18","2/27/18"
"Siskiyou County","89.51",0,0,0,0,6093,20180220,2018,"10.49",CA,2,"2/26/18","2/20/18"
"Siskiyou County","89.04",0,0,0,0,6093,20180213,2018,"10.96",CA,2,"2/19/18","2/13/18"
"Siskiyou County","89.73",0,0,0,0,6093,20180206,2018,"10.27",CA,2,"2/12/18","2/6/18"
"Siskiyou County","84.38",0,0,0,0,6093,20180130,2018,"15.62",CA,2,"2/5/18","1/30/18"
"Siskiyou County","60.58",0,0,0,0,6093,20180123,2018,"39.42",CA,2,"1/29/18","1/23/18"
"Siskiyou County","60.58",0,0,0,0,6093,20180116,2018,"39.42",CA,2,"1/22/18","1/16/18"
"Siskiyou County","51.68",0,0,0,0,6093,20180109,2018,"48.32",CA,2,"1/15/18","1/9/18"
"Siskiyou County",0,0,0,0,0,6093,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Siskiyou County",0,0,0,0,0,6093,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Solano County",100,0,0,0,0,6095,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Solano County",100,0,0,0,0,6095,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Solano County",100,0,0,0,0,6095,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Solano County",0,100,0,0,0,6095,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Solano County",0,100,0,0,0,6095,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Solano County",0,100,0,0,0,6095,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Solano County","94.7","5.3",0,0,0,6095,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Solano County","94.7","5.3",0,0,0,6095,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Solano County","94.7","5.3",0,0,0,6095,20181030,2018,0,CA,2,"11/5/18","10/30/18"
"Solano County","94.7","5.3",0,0,0,6095,20181023,2018,0,CA,2,"10/29/18","10/23/18"
"Solano County","94.7","5.3",0,0,0,6095,20181016,2018,0,CA,2,"10/22/18","10/16/18"
"Solano County","94.7","5.3",0,0,0,6095,20181009,2018,0,CA,2,"10/15/18","10/9/18"
"Solano County","94.7","5.3",0,0,0,6095,20181002,2018,0,CA,2,"10/8/18","10/2/18"
"Solano County","94.7","5.3",0,0,0,6095,20180925,2018,0,CA,2,"10/1/18","9/25/18"
"Solano County","94.7","5.3",0,0,0,6095,20180918,2018,0,CA,2,"9/24/18","9/18/18"
"Solano County","94.7","5.3",0,0,0,6095,20180911,2018,0,CA,2,"9/17/18","9/11/18"
"Solano County","94.7","5.3",0,0,0,6095,20180904,2018,0,CA,2,"9/10/18","9/4/18"
"Solano County","94.7","5.3",0,0,0,6095,20180828,2018,0,CA,2,"9/3/18","8/28/18"
"Solano County","94.7","5.3",0,0,0,6095,20180821,2018,0,CA,2,"8/27/18","8/21/18"
"Solano County","94.7","5.3",0,0,0,6095,20180814,2018,0,CA,2,"8/20/18","8/14/18"
"Solano County","94.7","5.3",0,0,0,6095,20180807,2018,0,CA,2,"8/13/18","8/7/18"
"Solano County","94.7","5.3",0,0,0,6095,20180731,2018,0,CA,2,"8/6/18","7/31/18"
"Solano County","91.9","8.1",0,0,0,6095,20180724,2018,0,CA,2,"7/30/18","7/24/18"
"Solano County","91.9","8.1",0,0,0,6095,20180717,2018,0,CA,2,"7/23/18","7/17/18"
"Solano County","91.9","8.1",0,0,0,6095,20180710,2018,0,CA,2,"7/16/18","7/10/18"
"Solano County","91.9","8.1",0,0,0,6095,20180703,2018,0,CA,2,"7/9/18","7/3/18"
"Solano County","91.9","8.1",0,0,0,6095,20180626,2018,0,CA,2,"7/2/18","6/26/18"
"Solano County","77.79",0,0,0,0,6095,20180619,2018,"22.21",CA,2,"6/25/18","6/19/18"
"Solano County","77.47",0,0,0,0,6095,20180612,2018,"22.53",CA,2,"6/18/18","6/12/18"
"Solano County","77.47",0,0,0,0,6095,20180605,2018,"22.53",CA,2,"6/11/18","6/5/18"
"Solano County","77.47",0,0,0,0,6095,20180529,2018,"22.53",CA,2,"6/4/18","5/29/18"
"Solano County","77.47",0,0,0,0,6095,20180522,2018,"22.53",CA,2,"5/28/18","5/22/18"
"Solano County","77.45",0,0,0,0,6095,20180515,2018,"22.55",CA,2,"5/21/18","5/15/18"
"Solano County","70.24",0,0,0,0,6095,20180508,2018,"29.76",CA,2,"5/14/18","5/8/18"
"Solano County","71.93",0,0,0,0,6095,20180501,2018,"28.07",CA,2,"5/7/18","5/1/18"
"Solano County","71.93",0,0,0,0,6095,20180424,2018,"28.07",CA,2,"4/30/18","4/24/18"
"Solano County","71.93",0,0,0,0,6095,20180417,2018,"28.07",CA,2,"4/23/18","4/17/18"
"Solano County","71.93",0,0,0,0,6095,20180410,2018,"28.07",CA,2,"4/16/18","4/10/18"
"Solano County","88.95",0,0,0,0,6095,20180403,2018,"11.05",CA,2,"4/9/18","4/3/18"
"Solano County","88.95",0,0,0,0,6095,20180327,2018,"11.05",CA,2,"4/2/18","3/27/18"
"Solano County","88.95",0,0,0,0,6095,20180320,2018,"11.05",CA,2,"3/26/18","3/20/18"
"Solano County","88.95",0,0,0,0,6095,20180313,2018,"11.05",CA,2,"3/19/18","3/13/18"
"Solano County",100,0,0,0,0,6095,20180306,2018,0,CA,2,"3/12/18","3/6/18"
"Solano County",100,0,0,0,0,6095,20180227,2018,0,CA,2,"3/5/18","2/27/18"
"Solano County",100,0,0,0,0,6095,20180220,2018,0,CA,2,"2/26/18","2/20/18"
"Solano County","54.78",0,0,0,0,6095,20180213,2018,"45.22",CA,2,"2/19/18","2/13/18"
"Solano County","56.79",0,0,0,0,6095,20180206,2018,"43.21",CA,2,"2/12/18","2/6/18"
"Solano County",0,0,0,0,0,6095,20180130,2018,100,CA,2,"2/5/18","1/30/18"
"Solano County",0,0,0,0,0,6095,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"Solano County",0,0,0,0,0,6095,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"Solano County",0,0,0,0,0,6095,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"Solano County",0,0,0,0,0,6095,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Solano County",0,0,0,0,0,6095,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Sonoma County","3.92","96.08",0,0,0,6097,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Sonoma County","3.92","96.08",0,0,0,6097,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Sonoma County","3.92","96.08",0,0,0,6097,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Sonoma County",0,100,0,0,0,6097,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Sonoma County",0,100,0,0,0,6097,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Sonoma County",0,100,0,0,0,6097,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Sonoma County",100,0,0,0,0,6097,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Sonoma County",100,0,0,0,0,6097,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Sonoma County",100,0,0,0,0,6097,20181030,2018,0,CA,2,"11/5/18","10/30/18"
"Sonoma County",100,0,0,0,0,6097,20181023,2018,0,CA,2,"10/29/18","10/23/18"
"Sonoma County",100,0,0,0,0,6097,20181016,2018,0,CA,2,"10/22/18","10/16/18"
"Sonoma County",100,0,0,0,0,6097,20181009,2018,0,CA,2,"10/15/18","10/9/18"
"Sonoma County",100,0,0,0,0,6097,20181002,2018,0,CA,2,"10/8/18","10/2/18"
"Sonoma County",100,0,0,0,0,6097,20180925,2018,0,CA,2,"10/1/18","9/25/18"
"Sonoma County",100,0,0,0,0,6097,20180918,2018,0,CA,2,"9/24/18","9/18/18"
"Sonoma County",100,0,0,0,0,6097,20180911,2018,0,CA,2,"9/17/18","9/11/18"
"Sonoma County",100,0,0,0,0,6097,20180904,2018,0,CA,2,"9/10/18","9/4/18"
"Sonoma County",100,0,0,0,0,6097,20180828,2018,0,CA,2,"9/3/18","8/28/18"
"Sonoma County",100,0,0,0,0,6097,20180821,2018,0,CA,2,"8/27/18","8/21/18"
"Sonoma County",100,0,0,0,0,6097,20180814,2018,0,CA,2,"8/20/18","8/14/18"
"Sonoma County",100,0,0,0,0,6097,20180807,2018,0,CA,2,"8/13/18","8/7/18"
"Sonoma County",100,0,0,0,0,6097,20180731,2018,0,CA,2,"8/6/18","7/31/18"
"Sonoma County",100,0,0,0,0,6097,20180724,2018,0,CA,2,"7/30/18","7/24/18"
"Sonoma County",100,0,0,0,0,6097,20180717,2018,0,CA,2,"7/23/18","7/17/18"
"Sonoma County",100,0,0,0,0,6097,20180710,2018,0,CA,2,"7/16/18","7/10/18"
"Sonoma County",100,0,0,0,0,6097,20180703,2018,0,CA,2,"7/9/18","7/3/18"
"Sonoma County",100,0,0,0,0,6097,20180626,2018,0,CA,2,"7/2/18","6/26/18"
"Sonoma County","6.16",0,0,0,0,6097,20180619,2018,"93.84",CA,2,"6/25/18","6/19/18"
"Sonoma County","6.06",0,0,0,0,6097,20180612,2018,"93.94",CA,2,"6/18/18","6/12/18"
"Sonoma County","6.06",0,0,0,0,6097,20180605,2018,"93.94",CA,2,"6/11/18","6/5/18"
"Sonoma County","6.06",0,0,0,0,6097,20180529,2018,"93.94",CA,2,"6/4/18","5/29/18"
"Sonoma County","6.06",0,0,0,0,6097,20180522,2018,"93.94",CA,2,"5/28/18","5/22/18"
"Sonoma County","5.72",0,0,0,0,6097,20180515,2018,"94.28",CA,2,"5/21/18","5/15/18"
"Sonoma County",0,0,0,0,0,6097,20180508,2018,100,CA,2,"5/14/18","5/8/18"
"Sonoma County",0,0,0,0,0,6097,20180501,2018,100,CA,2,"5/7/18","5/1/18"
"Sonoma County",0,0,0,0,0,6097,20180424,2018,100,CA,2,"4/30/18","4/24/18"
"Sonoma County",0,0,0,0,0,6097,20180417,2018,100,CA,2,"4/23/18","4/17/18"
"Sonoma County",0,0,0,0,0,6097,20180410,2018,100,CA,2,"4/16/18","4/10/18"
"Sonoma County",0,0,0,0,0,6097,20180403,2018,100,CA,2,"4/9/18","4/3/18"
"Sonoma County",0,0,0,0,0,6097,20180327,2018,100,CA,2,"4/2/18","3/27/18"
"Sonoma County",0,0,0,0,0,6097,20180320,2018,100,CA,2,"3/26/18","3/20/18"
"Sonoma County",0,0,0,0,0,6097,20180313,2018,100,CA,2,"3/19/18","3/13/18"
"Sonoma County","18.88",0,0,0,0,6097,20180306,2018,"81.12",CA,2,"3/12/18","3/6/18"
"Sonoma County","18.88",0,0,0,0,6097,20180227,2018,"81.12",CA,2,"3/5/18","2/27/18"
"Sonoma County","19.57",0,0,0,0,6097,20180220,2018,"80.43",CA,2,"2/26/18","2/20/18"
"Sonoma County","19.57",0,0,0,0,6097,20180213,2018,"80.43",CA,2,"2/19/18","2/13/18"
"Sonoma County","20.31",0,0,0,0,6097,20180206,2018,"79.69",CA,2,"2/12/18","2/6/18"
"Sonoma County",0,0,0,0,0,6097,20180130,2018,100,CA,2,"2/5/18","1/30/18"
"Sonoma County",0,0,0,0,0,6097,20180123,2018,100,CA,2,"1/29/18","1/23/18"
"Sonoma County",0,0,0,0,0,6097,20180116,2018,100,CA,2,"1/22/18","1/16/18"
"Sonoma County",0,0,0,0,0,6097,20180109,2018,100,CA,2,"1/15/18","1/9/18"
"Sonoma County",0,0,0,0,0,6097,20180102,2018,100,CA,2,"1/8/18","1/2/18"
"Sonoma County",0,0,0,0,0,6097,20171226,2017,100,CA,2,"1/1/18","12/26/17"
"Stanislaus County","31.38","68.62",0,0,0,6099,20181225,2018,0,CA,2,"12/31/18","12/25/18"
"Stanislaus County","31.38","68.62",0,0,0,6099,20181218,2018,0,CA,2,"12/24/18","12/18/18"
"Stanislaus County","31.38","68.62",0,0,0,6099,20181211,2018,0,CA,2,"12/17/18","12/11/18"
"Stanislaus County","24.26","75.74",0,0,0,6099,20181204,2018,0,CA,2,"12/10/18","12/4/18"
"Stanislaus County","0.13","99.87",0,0,0,6099,20181127,2018,0,CA,2,"12/3/18","11/27/18"
"Stanislaus County","0.13","99.87",0,0,0,6099,20181120,2018,0,CA,2,"11/26/18","11/20/18"
"Stanislaus County",100,0,0,0,0,6099,20181113,2018,0,CA,2,"11/19/18","11/13/18"
"Stanislaus County",100,0,0,0,0,6099,20181106,2018,0,CA,2,"11/12/18","11/6/18"
"Stanislaus County","81.88",0,0,0,0,6099,20181030,2018,"18.12",CA,2,"11/5/18","10/30/18"
"Stanislaus County","81.88",0,0,0,0,6099,20181023,2018,"18.12",CA,2,"10/29/18","10/23/18"
"Stanislaus County","81.88",0,0,0,0,6099,20181016,2018,"18.12",CA,2,"10/22/18","10/16/18"
"Stanislaus County","81.88",0,0,0,0,6099,20181009,2018,"18.12",CA,2,"10/15/18","10/9/18"
"Stanislaus County","81.88",0,0,0,0,6099,20181002,2018,"18.12",CA,2,"10/8/18","10/2/18"
"Stanislaus County","81.88",0,0,0,0,6099,20180925,2018,"18.12",CA,2,"10/1/18","9/25/18"
"Stanislaus County","81.88",0,0,0,0,6099,20180918,2018,"18.12",CA,2,"9/24/18","9/18/18"
"Stanislaus County","81.88",0,0,0,0,6099,20180911,2018,"18.12",CA,2,"9/17/18","9/11/18"
"Stanislaus County","81.88",0,0,0,0,6099,20180904,2018,"18.12",CA,2,"9/10/18","9/4/18"
